강의구분,수강학년,과목코드,과목명,교수명,수업시간,학점,,강의평점,수강인원,수강정원
전공선택,4학년,6510093-01,전산고체역학,주진원,"화06 ,07 ,08 ,09 [E8-8-209(51-209)]",3,,,0,40
전공선택,4학년,6510135-01,"에너지, 환경, 냉동 및 공기조화",이석호,"월01 ,02 ,03 ,04 [E8-7-239(50-239)]",3,,,13,30
전공선택,4학년,6510652-01,스마트생산시스템공학,김건휘,"화01 ,02 ,03 [E8-7-239(50-239)]",3,,,36,50
전공선택,4학년,6510654-01,기계종합설계 I,김건휘,"화04 ,05 [E8-7-234(50-234)]",1,,,27,50
전공선택,1학년,6547051-01,도시의 이해,"권규상, 반영운, 송태진","금01 ,02 ,03 [E8-3-211(46-211)]",3,,,44,60
전공선택,1학년,6547115-01,도시·교통전산실습,홍성조,"금06 ,07 ,08 ,09 [E8-3-211(46-211)]",2,,,42,46
전공선택,2학년,6547061-01,GIS기초 및 실습,권규상,"수01 ,02 ,03 [E8-3-211(46-211)]",2,,,56,60
전공선택,2학년,6547084-01,도시공간디자인,"윤두원, 황재훈","월05 ,06 ,07 ,08 ,09 [E8-3-211(46-211)]",3,,,37,60
전공선택,2학년,6547106-01,도시 및 부동산 개발론,홍성조,"금01 ,02 ,03 [E8-2-101(45-101)]",3,,,50,200
전공필수,2학년,6547112-01,교통공학,송태진,"화07 ,08 ,09 [E8-3-211(46-211)]",3,,,48,60
전공필수,2학년,6547114-01,데이터 마이닝,권규상,"월01 ,02 ,03 [E8-3-211(46-211)]",3,,,54,60
전공선택,3학년,6547036-01,환경영향평가,하성룡,"화01 ,02 ,03 [E8-7-140(50-140)]",3,,,46,50
전공선택,3학년,6547065-01,지리정보시스템 응용,반영운,"화05 ,06 ,07 ,08 [E8-7-140(50-140)]",3,,,39,50
전공필수,3학년,6547100-01,도시계획 및 교통계획 실습(캡스톤디자인),이만형,"수05 ,06 ,07 ,08 ,09 [E8-3-211(46-211)]",3,,,41,60
전공선택,3학년,6547102-01,단지 및 경관설계,김하양,"금05 ,06 ,07 ,08 ,09 [S1-3-204(42-204)]",3,,,28,50
전공선택,3학년,6547109-01,지속가능한 교통 및 모빌리티,송태진,"월02 ,03 [E8-7-140(50-140)]",2,,,34,50
전공선택,3학년,6547117-01,도시 및 교통공간분석,권규상,"월07 ,08 ,09 [E8-7-140(50-140)]",3,,,44,50
전공선택,4학년,6547056-01,도시건축론,류경무,"목01 ,02 [E8-3-211(46-211)]",2,,,44,50
전공선택,4학년,6547057-01,교통세미나,송태진,"월05 ,06 [E8-7-140(50-140)]",2,,,30,50
전공선택,4학년,6547069-01,의사결정 및 협상론,"이만형, 홍영교","화05 ,06 [E8-3-211(46-211)]",2,,,30,60
전공선택,4학년,6547071-01,생태도시계획,반영운,"수05 ,06 ,07 [E8-7-140(50-140)]",3,,,29,50
전공선택,4학년,6547107-01,주택정책론,홍성조,"화01 ,02 [E8-3-211(46-211)]",2,,,29,60
전공필수,1학년,6538085-01,신소재공학설계입문,박유세,"수06 ,07 ,08 ,09 ,10 ,11 [E8-2-101(45-101)]",3,,,42,200
전공선택,2학년,6538003-01,공학수학 I,홍주화,"화07 ,08 ,09 [S1-3-310(42-310)]",3,,,38,80
전공필수,2학년,6538005-01,재료공학원리,장건익,"월07 ,08 ,09 [S1-3-310(42-310)]",3,,,42,80
전공선택,2학년,6538006-01,물리화학,박기대,"목01 ,02 ,03 [E8-7-235(50-235)]",3,,,38,80
전공필수,2학년,6538040-01,재료공학실험I,조병진,"수06 ,07 ,08 ,09 [E8-1-126(44-126)]",2,,,34,20
전공필수,2학년,6538040-02,재료공학실험I,조병진,"수10 ,11 ,12 ,13 [E8-1-126(44-126)]",2,,,5,20
전공선택,2학년,6538052-01,재료역학,이동주,"수01 ,02 ,03 [S1-3-310(42-310)]",3,,,37,80
전공선택,2학년,6538071-01,기초양자론,조병진,"화01 ,02 ,03 [S1-3-310(42-310)]",3,,,37,80
전공선택,3학년,6538019-01,박막공정,홍주화,"월01 ,02 ,03 [E8-2-201(45-201)]",3,,,33,75
전공선택,3학년,6538020-01,전기및자성재료,김성수,"목07 ,08 ,09 [E8-7-134(50-134)]",3,,,31,50
전공선택,3학년,6538025-01,재료물리,윤정원,"월07 ,08 ,09 [E8-7-134(50-134)]",3,,,26,50
전공필수,3학년,6538043-01,재료공학실험III,"박기대, 박유세, 조병진","화06 ,07 ,08 ,09 [E8-1-126(44-126)]",2,,,32,20
전공필수,3학년,6538043-02,재료공학실험III,"박기대, 박유세, 조병진","화10 ,11 ,12 ,13 [E8-1-126(44-126)]",2,,,5,20
전공선택,3학년,6538063-01,에너지화학재료,박기대,"화01 ,02 ,03 [E8-7-134(50-134)]",3,,,32,50
전공선택,4학년,6538013-01,세라믹상평형,박유세,"월01 ,02 ,03 [E8-7-134(50-134)]",3,,,20,50
전공선택,4학년,6538045-01,재료공학실험V,이동주,"월06 ,07 ,08 ,09 [E8-1-126(44-126)]",2,,,32,20
전공선택,4학년,6538045-02,재료공학실험V,이동주,"월10 ,11 ,12 ,13 [E8-1-126(44-126)]",2,,,8,20
전공선택,4학년,6538053-01,접합공학,윤정원,"수01 ,02 ,03 [E8-7-134(50-134)]",3,,,36,50
전공선택,4학년,6538068-01,복합재료,이동주,"화07 ,08 ,09 [E8-2-201(45-201)]",3,,,20,75
전공필수,1학년,6543111-01,산업안전의이해,김성철,"월07 ,08 ,09 [E8-2-101(45-101)]",3,,,33,35
전공선택,2학년,6543045-01,공학수학 I,김성철,"목07 ,08 ,09 [E8-7-339(50-339)]",3,,,35,45
전공필수,2학년,6543057-01,열유체역학,최영보,"화01 [E8-2-201(45-201)] 수01 ,02 [E8-2-101(45-101)]",3,,,27,35
전공선택,2학년,6543093-01,물리화학,최영보,"월07 ,08 [E8-3-164] 목02 [E8-2-201(45-201)]",3,,,31,35
전공선택,2학년,6543094-01,방재및재난안전,원정훈,"화02 ,03 [E8-7-339(50-339)] 금02 [E8-2-201(45-201)]",3,,,33,35
전공필수,2학년,6543107-01,재료역학,원정훈,"월05 ,06 [E8-2-101(45-101)] 화05 [E8-3-164]",3,,,27,35
전공필수,3학년,6543004-01,방화공학,최영보,"화02 ,03 [E8-2-201(45-201)] 수03 [E8-2-101(45-101)]",3,,,32,35
전공필수,3학년,6543013-01,안전공학실험I,김성철,"목05 ,06 [E8-7-339(50-339)]",1,,,34,45
전공선택,3학년,6543026-01,전기회로이론,김두현,"월05 ,06 화05 [S1-3-310(42-310)]",3,,,32,35
전공선택,3학년,6543051-01,재료파괴,박재학,"수05 ,06 ,07 [E8-3-164]",3,,,35,45
전공선택,3학년,6543100-01,건설시공학(캡스톤디자인),원정훈,"월02 ,03 [E8-2-101(45-101)] 금01 [E8-2-201(45-201)]",3,,,38,35
전공선택,3학년,6543105-01,산업인간공학,임현교,월01 화01 수01 [E8-3-164],3,,,26,45
전공선택,4학년,6543067-01,안전관리의 심리,임현교,"월05 ,06 ,07 [E8-3-162(46-162)]",3,,,18,20
전공선택,4학년,6543072-01,전기안전설비 설계(캡스톤디자인),김두현,"화01 ,03 수01 [E8-3-162(46-162)]",3,,,20,20
전공선택,4학년,6543073-01,소방기계설비설계,류호철,"목01 ,02 ,03 [S1-3-310(42-310)]",3,,,33,20
전공선택,4학년,6543102-01,건설안전법규 및 실무,정성훈,"목05 ,06 ,07 [E8-3-162(46-162)]",3,,,27,20
전공선택,3학년,6577003-01,경제성공학,정근채,"수01 ,02 ,03 [H-210(하이닉스)]",3,,,0,40
전공선택,3학년,6577003-02,경제성공학,정근채,"수11 ,12 ,13 [H-210(하이닉스)]",3,,,0,40
전공선택,3학년,6577007-01,산업인간공학,임현교,"금01 ,02 ,03 [H-210(하이닉스)]",3,,,0,40
전공선택,3학년,6577007-02,산업인간공학,임현교,"금11 ,12 ,13 [H-210(하이닉스)]",3,,,0,40
전공선택,3학년,6577022-01,산업공학개론,최상현,"월02 ,03 ,04 [H-210(하이닉스)]",3,,,0,40
전공선택,3학년,6577022-02,산업공학개론,최상현,"월11 ,12 ,13 [H-210(하이닉스)]",3,,,0,40
전공선택,3학년,6577023-01,반도체공정개론,정규원,"화01 ,02 ,03 [H-210(하이닉스)]",3,,,0,40
전공선택,3학년,6577023-02,반도체공정개론,정규원,"화11 ,12 ,13 [H-210(하이닉스)]",3,,,0,40
전공선택,3학년,6577027-01,기초통계학,정대현,"목01 ,02 ,03 [H-210(하이닉스)]",3,,,0,40
전공선택,3학년,6577027-02,기초통계학,정대현,"목11 ,12 ,13 [H-210(하이닉스)]",3,,,0,40
전공선택,1학년,6545085-01,공학프로그래밍,윤형철,"화05 ,06 금05 [E8-6-210(49-210)]",3,,,38,38
전공선택,1학년,6545085-02,공학프로그래밍,윤형철,"수02 ,03 금06 [E8-6-210(49-210)]",3,,,40,38
전공선택,1학년,6545085-03,공학프로그래밍,윤형철,"수09 ,10 금07 [E8-6-210(49-210)]",3,,,41,38
전공선택,2학년,6545004-01,재료역학,우경식,"월06 ,07 ,08 [E8-6-417(49-417)]",3,,,37,45
전공선택,2학년,6545004-02,재료역학,우경식,"화06 ,07 ,08 [E8-6-417(49-417)]",3,,,45,45
전공선택,2학년,6545004-03,재료역학,우경식,"목06 ,07 ,08 [E8-6-417(49-417)]",3,,,29,45
전공선택,2학년,6545006-01,공학수학 I,이호진,"화06 ,07 ,08 [E8-6-219(49-219)]",3,,,43,45
전공선택,2학년,6545006-02,공학수학 I,이호진,"목01 ,02 ,03 [E8-6-214(49-214)]",3,,,40,45
전공선택,2학년,6545006-03,공학수학 I,오현식,"수02 ,03 ,04 [E8-6-417(49-417)]",3,,,46,45
전공선택,2학년,6545066-01,유체역학,이승수,"월06 ,07 ,08 [E8-6-408(49-408)]",3,,,32,40
전공선택,2학년,6545066-02,유체역학,이승수,"수06 ,07 ,08 [E8-6-408(49-408)]",3,,,37,40
전공선택,2학년,6545066-03,유체역학,오현식,"목06 ,07 ,08 [E8-6-408(49-408)]",3,,,45,40
전공선택,2학년,6545090-01,시스템공학,정근채,"월01 ,02 ,03 [E8-6-323(49-323)]",3,,,34,32
전공선택,2학년,6545090-02,시스템공학,정근채,"화01 ,02 ,03 [E8-6-323(49-323)]",3,,,43,32
전공선택,2학년,6545090-03,시스템공학,정근채,"목01 ,02 ,03 [E8-6-323(49-323)]",3,,,41,32
전공선택,3학년,6545059-01,상하수도공학,이의훈,"월04 ,05 ,06 [E8-7-133(50-133)]",3,,,33,40
전공선택,3학년,6545059-02,상하수도공학,이의훈,"화06 ,07 ,08 [E8-7-133(50-133)]",3,,,35,40
전공선택,3학년,6545059-03,상하수도공학,이의훈,"수04 ,05 ,06 [E8-6-219(49-219)]",3,,,30,45
전공선택,3학년,6545069-01,전산구조공학,김성보,"월06 수07 ,08 [E8-6-219(49-219)]",3,,,21,43
전공선택,3학년,6545069-02,전산구조공학,김성보,"월07 목02 ,03 [E8-6-219(49-219)]",3,,,40,43
전공선택,3학년,6545069-03,전산구조공학,김성보,"월08 목06 ,07 [E8-6-219(49-219)]",3,,,31,43
전공선택,3학년,6545070-01,콘크리트공학 및 실험,양범주,"월01 ,02 ,03 ,04 [E8-6-408(49-408)]",3,,,15,40
전공선택,3학년,6545070-02,콘크리트공학 및 실험,양범주,"화05 ,06 ,07 ,08 [E8-7-135(50-135)]",3,,,39,45
전공선택,3학년,6545070-03,콘크리트공학 및 실험,양범주,"수05 ,06 ,07 ,08 [E8-7-133(50-133)]",3,,,41,40
전공선택,3학년,6545071-01,토질역학Ⅱ,안광국,"화01 ,02 ,03 [E8-6-214(49-214)]",3,,,39,45
전공선택,3학년,6545071-02,토질역학Ⅱ,안광국,"수01 ,02 ,03 [E8-6-214(49-214)]",3,,,41,45
전공선택,3학년,6545071-03,토질역학Ⅱ,강홍식,"금01 ,02 ,03 [E8-6-214(49-214)]",3,,,12,45
전공선택,3학년,6545092-01,응용측량학,최석근,"월01 ,02 ,03 [E8-6-219(49-219)]",3,,,49,45
전공선택,3학년,6545092-02,응용측량학,최석근,"화01 ,02 ,03 [E8-6-219(49-219)]",3,,,42,45
전공선택,3학년,6545092-03,응용측량학,이승기,"금05 ,06 ,07 [E8-6-214(49-214)]",3,,,5,45
전공선택,4학년,6545027-01,수자원공학,이효상,"화07 ,08 ,09 [E8-6-214(49-214)]",3,,,20,45
전공선택,4학년,6545027-02,수자원공학,이효상,"목05 ,06 ,07 [E8-6-214(49-214)]",3,,,34,45
전공선택,4학년,6545027-03,수자원공학,장형준,"월05 ,06 ,07 [E8-7-135(50-135)]",3,,,33,45
전공선택,4학년,6545040-01,건설관리,박형근,"월04 ,05 ,06 [E8-6-214(49-214)]",3,,,33,45
전공선택,4학년,6545040-02,건설관리,박형근,"화04 ,05 ,06 [E8-6-214(49-214)]",3,,,51,45
전공선택,4학년,6545076-01,PSC구조설계,연영모,"금02 ,03 ,04 [E8-6-219(49-219)]",3,,,42,45
전공선택,4학년,6545076-02,PSC구조설계,연영모,"금06 ,07 ,08 [E8-6-219(49-219)]",3,,,24,45
전공선택,4학년,6545078-01,기초공학 II,정종원,"화06 ,07 ,08 [E8-6-408(49-408)]",3,,,17,40
전공선택,4학년,6545078-02,기초공학 II,정종원,"수06 ,07 ,08 [E8-7-135(50-135)]",3,,,39,45
전공선택,4학년,6545078-03,기초공학 II,정종원,"목01 ,02 ,03 [E8-6-408(49-408)]",3,,,31,40
전공선택,4학년,6545087-01,지형공간정보분석,최재완,"월01 ,02 ,03 [E8-6-210(49-210)]",3,,,30,38
전공선택,4학년,6545087-02,지형공간정보분석,최재완,"화01 ,02 ,03 [E8-6-210(49-210)]",3,,,35,38
전공필수,2학년,6550009-01,물리화학I,윤현기,"화01 ,02 수01 [E8-7-240(50-240)]",3,,,57,65
전공필수,2학년,6550015-01,유기화학I,김대수,"월08 수08 ,09 [E8-7-125(50-125)]",3,,,48,60
전공선택,2학년,6550103-01,공학수학 I,나병기,"월02 ,03 화03 [E8-7-240(50-240)]",3,,,44,65
전공선택,2학년,6550104-01,화공기초실험,신채호,"월04 ,05 ,06 ,07 [E8-10-812(508-812)]",2,,,26,25
전공필수,2학년,6550282-01,화공양론Ⅰ,김범수,"화08 수06 ,07 [E8-7-125(50-125)]",3,,,55,60
전공선택,3학년,6550001-01,공정공학,문종호,"화07 ,08 ,09 [E8-7-240(50-240)]",3,,,41,65
전공필수,3학년,6550017-01,유체역학,김범수,"월06 ,07 화06 [E8-7-240(50-240)]",3,,,52,65
전공선택,3학년,6550023-01,화공열역학 II,김선형,"금02 ,03 ,04 [E8-7-125(50-125)]",3,,,41,60
전공필수,3학년,6550108-01,반응공학 I,신채호,"월01 ,02 ,03 [E8-7-125(50-125)]",3,,,63,60
전공선택,3학년,6550109-01,화공모델링,이종대,수A2 금A4 [E8-7-240(50-240)],3,,,40,65
전공선택,3학년,6550110-01,화공실험 I,김범수,"화01 ,02 ,03 ,04 [E8-10-812(508-812)]",2,,,35,25
전공선택,4학년,6550002-01,고분자공학,김대수,"월06 화07 ,08 [E8-10-805(508-805)]",3,,,16,50
전공선택,4학년,6550013-01,분리공정,정상문,"월07 ,08 ,09 [E8-10-105(508-105)]",3,,,35,50
전공선택,4학년,6550034-01,화학공장설계,문종호,"수07 ,08 ,09 [E8-10-105(508-105)]",3,,,39,50
전공필수,4학년,6550036-01,공정제어(종합설계),나병기,"수01 ,02 ,03 [E8-10-105(508-105)]",3,,,45,50
전공선택,4학년,6550118-01,반도체화학공정,이종대,수A4 금A2 [E8-10-105(508-105)],3,,,37,50
전공선택,4학년,6550119-01,화공실험 III,정상문,"목01 ,02 ,03 ,04 [E8-10-812(508-812)]",2,,,12,25
전공선택,1학년,6544123-01,환경일반화학 및 실습Ⅰ,조영철,"월06 ,07 [E8-7-317(50-317)] 월08 ,09 [E8-5-120(48-120)]",3,,,35,50
전공선택,2학년,6544015-01,열역학,임동희,"화02 목02 ,03 [E8-7-317(50-317)]",3,,,38,100
전공필수,2학년,6544019-01,환경공학개론,"윤여명, 임동희","수01 ,02 ,03 [E8-7-335(50-335)]",3,,,45,45
전공선택,2학년,6544023-01,환경생태학,조영철,"수05 ,06 ,07 [E8-7-317(50-317)]",3,,,41,100
전공필수,2학년,6544045-01,환경유체역학,김진수,"금01 ,02 ,03 [E8-7-335(50-335)]",3,,,51,45
전공필수,2학년,6544047-01,공학수학,정세웅,"화07 ,08 ,09 [E8-7-335(50-335)]",3,,,45,45
전공선택,2학년,6544048-01,대기과학 및 실험,김재용,"월06 ,07 [E8-10-102(508-102)] 월08 ,09 [E8-10-912(508-912)]",3,,,5,25
전공선택,2학년,6544048-02,대기과학 및 실험,김재용,"목06 ,07 [E8-7-335(50-335)] 목08 ,09 [E8-10-912(508-912)]",3,,,26,25
전공선택,3학년,6544039-01,대기오염공학,박정민,"월01 ,02 ,03 [E8-7-335(50-335)]",3,,,33,45
전공선택,3학년,6544046-01,환경반응공학,김재용,"목01 ,02 ,03 [E8-7-335(50-335)]",3,,,31,45
전공선택,3학년,6544079-01,환경기기분석,임동희,"수05 ,06 [E8-7-335(50-335)] 수07 ,08 [E8-5-120(48-120)]",3,,,30,25
전공선택,3학년,6544126-01,물리화학적 폐수처리공학,전항배,"월06 ,07 ,08 [E8-10-103(508-103)]",3,,,38,45
전공선택,3학년,6544127-01,환경생태생물정보학,조영철,"화06 ,07 ,08 [E8-10-205(508-205)]",3,,,26,45
전공선택,3학년,6544128-01,환경수리수문학,정세웅,"수01 ,02 ,03 [E8-10-205(508-205)]",3,,,22,45
전공선택,3학년,6544129-01,폐기물처리공학,"미지정, 윤여명","화01 ,02 ,03 [E8-10-205(508-205)]",3,,,34,45
전공선택,4학년,6544064-01,환경계획 및 영향평가,조영철,"수01 ,02 ,03 [E8-10-102(508-102)]",3,,,13,25
전공선택,4학년,6544086-01,공정공학설계,김광열,"화07 ,08 ,09 [E8-10-102(508-102)]",3,,,5,25
전공선택,4학년,6544112-01,상하수도공학,전항배,"수06 ,07 ,08 [E8-10-102(508-102)]",3,,,24,25
전공선택,4학년,6544135-01,환경데이터 분석 및 모델링,정세웅,"화01 ,02 ,03 [E8-7-335(50-335)]",3,,,0,45
전공선택,4학년,6544136-01,폐자원순환공학,윤여명,"월01 ,02 ,03 [E8-10-205(508-205)]",3,,,29,45
전공선택,4학년,6544141-01,고급정수처리공학,김진수,"목06 ,07 ,08 [E8-7-317(50-317)]",3,,,19,100
전공필수,1학년,6903001-01,농업경제학,이석일,"금05 ,06 ,07 [S21-4-146(92-146)]",3,,,46,204
전공필수,2학년,6903002-01,경제수학,조원주,"월02 ,03 [S21-4-246(92-246)] 수02 ,03 [S21-4-146(92-146)]",3,,,26,202
전공선택,2학년,6903006-01,농업회계학,서상택,"화01 ,02 ,03 [S20-101]",3,,,0,170
전공필수,2학년,6903008-01,생산경제학,서상택,"월05 ,06 목01 [S21-5-461(91-461)]",3,,,28,50
전공필수,2학년,6903010-01,거시경제학,조원주,"화03 목05 ,06 [S21-5-428A(91-428A)]",3,,,26,50
전공필수,3학년,6903014-01,계량경제학,전익수,"화05 ,06 [S21-4-220(92-220)] 수05 ,06 [S21-4-120(92-120)]",3,,,27,40
전공필수,3학년,6903054-01,농식품유통론,이석일,"화01 ,02 목02 ,03 [S21-5-428A(91-428A)]",3,,,26,50
전공필수,3학년,6903055-01,농식품정보경제학,이아연,"목07 ,08 금03 [S21-5-461(91-461)]",3,,,18,50
전공필수,3학년,6903057-01,농식품가격론,김선웅,"화07 ,08 ,09 [S21-5-461(91-461)]",3,,,37,50
전공필수,3학년,6903058-01,자원경제학,조원주,"수07 ,08 ,09 [S21-4-243(92-243)]",3,,,31,80
전공필수,4학년,6903026-01,농업금융론,서상택,"월01 ,02 [S21-5-461(91-461)] 목05 ,06 [S20-101]",3,,,35,50
전공선택,4학년,6903029-01,농촌복지론,김선웅,"수07 ,08 ,09 ,10 [S21-5-461(91-461)]",3,,,21,50
전공선택,4학년,6903060-01,농업경제연구방법론(캡스톤디자인),김선웅,"월07 ,08 ,09 [S21-5-461(91-461)]",3,,,1,50
전공필수,4학년,6903062-01,농식품산업경영전략론,전익수,"화03 목02 ,03 [S21-5-461(91-461)]",3,,,27,50
전공필수,4학년,6903072-01,농식품소비경제학,김선웅,"화01 ,02 수02 ,03 [S21-5-461(91-461)]",3,,,21,50
전공선택,4학년,6903074-01,농업농촌발전론,전익수,"금05 ,06 ,07 [S21-5-461(91-461)]",3,,,19,50
전공선택,2학년,6969001-01,수목학 및 실습,반기민,"월06 ,07 ,08 ,09 [S21-4-338(92-338)]",3,,,23,46
전공선택,2학년,6969007-01,산림통계학 및 실습,서정욱,"월02 ,03 [S21-4-232(92-232)] 화02 ,03 [S21-4-220(92-220)]",3,,,22,40
전공필수,2학년,6969014-01,목재물리학 및 실험,김병로,"수06 ,07 ,08 ,09 [S21-4-216(92-216)]",3,,,26,60
전공필수,2학년,6969015-01,목재화학및실험,신수정,"화05 ,06 [S21-4-216(92-216)] 화10 ,11 [S21-4-232(92-232)]",3,,,26,43
전공선택,2학년,6969060-01,목재·종이양론,신수정,"목01 ,02 ,03 [S21-4-232(92-232)]",3,,,29,43
전공필수,3학년,6969016-01,펄프학 및 실험,최태호,"월02 ,03 목02 ,03 [S21-4-216(92-216)]",3,,,28,60
전공필수,3학년,6969017-01,목재접착 및 도장학,박지원,"금04 ,05 ,06 ,07 [S21-4-232(92-232)]",3,,,26,43
전공선택,3학년,6969021-01,지료화학,신수정,"수05 ,06 ,07 [S21-4-232(92-232)]",3,,,25,43
전공선택,3학년,6969022-01,목재 및 섬유식별학,서정욱,"월05 ,06 [S21-4-232(92-232)] 화05 ,06 [S21-20(101-103)]",3,,,26,43
전공선택,3학년,6969063-01,목재화학가공학,한규성,"화01 ,02 ,03 [S21-4-216(92-216)]",3,,,26,60
전공필수,4학년,6969032-01,지류가공학 및 실험,이진호,"금05 ,06 ,07 ,08 [S21-4-216(92-216)]",3,,,22,60
전공필수,4학년,6969033-01,목재보존학 및 실험,서정욱,"월07 ,08 [S21-4-232(92-232)] 화07 ,08 [S21-4-216(92-216)]",3,,,22,43
전공선택,4학년,6969037-01,연습림임산실습,서정욱,"월10 ,11 [S21-4-232(92-232)]",1,,,22,43
전공선택,4학년,6969046-01,바이오에너지학,박지원,"금01 ,02 ,03 [S21-4-232(92-232)]",3,,,0,43
전공선택,4학년,6969064-01,한지제조·지류보존학 및 실험,최태호,"월05 ,06 목05 ,06 [S21-4-216(92-216)]",3,,,5,60
전공필수,2학년,6967001-01,바이오열역학,이정현,"월07 화02 ,03 [S21-24-103-1(103-1)]",3,,,27,50
전공선택,2학년,6967004-01,공업역학I,이훈수,"화05 목02 ,03 [S21-24-103-1(103-1)]",3,,,27,50
전공선택,2학년,6967005-01,응용수학 I,노현권,"월02 ,03 수06 [S21-24-103-1(103-1)]",3,,,27,50
전공선택,2학년,6967006-01,CAD,이정현,"금05 ,06 ,07 ,08 ,09 [S21-4-120(92-120)]",3,,,23,40
전공선택,2학년,6967010-01,바이오시스템소재공학,신창섭,"월05 ,06 수05 [S21-24-103-1(103-1)]",3,,,26,50
전공필수,2학년,6967044-01,바이오시스템기초프로그래밍,이동훈,"수07 ,08 [S21-24-103-1(103-1)] 목08 ,09 [S21-4-120(92-120)]",3,,,28,40
